task,kind,seed,fold,n_train,n_val,auc_lasso,auc_ridge,lasso_top1,shap_top1,lasso_hit,shap_hit,lasso_best_hit_rank,shap_best_hit_rank,lasso_passed,shap_passed,shap_miss_as_top1,faithfulness_drop_top,faithfulness_drop_random,faithfulness_passed,fold_passed,top_shap,dataset,selected
motif_tumor_high,control,2,4,298,68,0.9322916666666666,0.9288194444444444,composition::Tumor,composition::Tumor,composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating),composition::Tumor;composition::Tumor (Proliferating);density::tissue_density::Tumor;density::tumor_density::Tumor,1,1,True,True,False,0.13541666666666663,-0.006076388888888951,True,True,composition::Tumor;composition::CD8 T cell;composition::Tumor (Proliferating);density::tissue_density::Tumor;density::tumor_density::Tumor,hnc_wu2022,False
motif_cd8_high,control,0,0,287,79,0.9888888888888889,0.9908496732026144,composition::CD8 T cell,composition::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,1,1,True,True,False,0.2333333333333334,0.0032679738562092497,True,True,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell;point-pattern::CD8 T cell_L_r20;point-pattern::CD8 T cell_L_r10,hnc_wu2022,False
motif_cd8_high,control,0,1,294,72,0.9896825396825397,0.9912698412698413,composition::CD8 T cell,composition::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,1,1,True,True,False,0.19285714285714284,0.0007936507936507908,True,True,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell;density::tumor_density::Naive immune cell;point-pattern::CD8 T cell_L_r20,hnc_wu2022,False
motif_cd8_high,control,0,2,296,70,0.9901719901719902,0.9918099918099919,composition::CD8 T cell,composition::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,1,1,True,True,False,0.2760032760032761,0.008190008190008258,True,True,composition::CD8 T cell;point-pattern::CD8 T cell_L_r20;point-pattern::CD8 T cell_L_r10;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,hnc_wu2022,False
motif_cd8_high,control,0,3,291,75,0.9971550497866288,0.9971550497866288,composition::CD8 T cell,composition::CD8 T cell,composition::CD8 T cell;density::tumor_density::CD8 T cell;density::tissue_density::CD8 T cell,composition::CD8 T cell;density::tumor_density::CD8 T cell;density::tissue_density::CD8 T cell,1,1,True,True,False,0.24324324324324342,0.002844950213371389,True,True,composition::CD8 T cell;density::tumor_density::CD8 T cell;density::tissue_density::CD8 T cell;point-pattern::CD8 T cell_L_r20;point-pattern::CD8 T cell_L_r10,hnc_wu2022,False
motif_cd8_high,control,0,4,296,70,0.990990990990991,0.9918099918099919,composition::CD8 T cell,composition::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,1,1,True,True,False,0.3497133497133498,0.06552006552006562,True,True,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell;point-pattern::CD8 T cell_L_r20;point-pattern::CD8 T cell_L_r10,hnc_wu2022,False
motif_cd8_high,control,1,0,279,87,0.9871794871794872,0.9893162393162394,composition::CD8 T cell,composition::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,1,1,True,True,False,0.18963675213675224,0.004273504273504258,True,True,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell;point-pattern::CD8 T cell_L_r20;point-pattern::CD8 T cell_L_r10,hnc_wu2022,False
motif_cd8_high,control,1,1,302,64,0.9960591133004926,0.9960591133004926,composition::CD8 T cell,composition::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,1,1,True,True,False,0.1448275862068965,0.0,True,True,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell;point-pattern::CD8 T cell_L_r20;point-pattern::CD8 T cell_L_r10,hnc_wu2022,False
motif_cd8_high,control,1,2,292,74,0.9846603360116875,0.9817384952520088,composition::CD8 T cell,composition::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,1,1,True,True,False,0.31921110299488686,-0.0036523009495982306,True,True,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell;point-pattern::CD8 T cell_L_r20;point-pattern::CD8 T cell_L_r10,hnc_wu2022,False
motif_cd8_high,control,1,3,298,68,0.9887152777777778,0.9887152777777778,composition::CD8 T cell,composition::CD8 T cell,composition::CD8 T cell;density::tumor_density::CD8 T cell;density::tissue_density::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,1,1,True,True,False,0.31770833333333337,0.01128472222222221,True,True,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell;point-pattern::CD8 T cell_L_r20;point-pattern::CD8 T cell_L_r10,hnc_wu2022,False
motif_cd8_high,control,1,4,293,73,0.984984984984985,0.9887387387387387,composition::CD8 T cell,composition::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,1,1,True,True,False,0.30330330330330324,0.0037537537537537524,True,True,composition::CD8 T cell;point-pattern::CD8 T cell_L_r10;point-pattern::CD8 T cell_L_r20;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,hnc_wu2022,False
motif_cd8_high,control,2,0,297,69,0.9949324324324323,0.9949324324324323,composition::CD8 T cell,composition::CD8 T cell,composition::CD8 T cell;density::tumor_density::CD8 T cell;density::tissue_density::CD8 T cell,composition::CD8 T cell;density::tumor_density::CD8 T cell;density::tissue_density::CD8 T cell,1,1,True,True,False,0.2542229729729728,0.005912162162162171,True,True,composition::CD8 T cell;point-pattern::CD8 T cell_L_r10;point-pattern::CD8 T cell_L_r20;density::tumor_density::CD8 T cell;density::tissue_density::CD8 T cell,hnc_wu2022,False
motif_cd8_high,control,2,1,278,88,0.9895833333333334,0.9901041666666667,composition::CD8 T cell,composition::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,1,1,True,True,False,0.23697916666666674,0.028125000000000067,True,True,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell;point-pattern::CD8 T cell_L_r20;point-pattern::CD8 T cell_L_r10,hnc_wu2022,False
motif_cd8_high,control,2,2,300,66,0.9907407407407407,0.9935185185185186,composition::CD8 T cell,composition::CD8 T cell,composition::CD8 T cell;density::tumor_density::CD8 T cell;density::tissue_density::CD8 T cell,composition::CD8 T cell;density::tumor_density::CD8 T cell;density::tissue_density::CD8 T cell,1,1,True,True,False,0.2851851851851852,0.01666666666666672,True,True,composition::CD8 T cell;density::tumor_density::CD8 T cell;density::tissue_density::CD8 T cell;point-pattern::CD8 T cell_L_r20;point-pattern::CD8 T cell_L_r10,hnc_wu2022,False
motif_cd8_high,control,2,3,288,78,0.9940828402366864,0.9986850756081525,composition::CD8 T cell,composition::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,1,1,True,True,False,0.37672583826429973,0.0006574621959236637,True,True,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell;point-pattern::CD8 T cell_L_r20;point-pattern::CD8 T cell_L_r10,hnc_wu2022,False
motif_cd8_high,control,2,4,301,65,0.9942528735632183,0.9952107279693487,composition::CD8 T cell,composition::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell,1,1,True,True,False,0.16570881226053646,0.00287356321839094,True,True,composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::CD8 T cell;point-pattern::CD8 T cell_L_r20;point-pattern::CD8 T cell_L_r10,hnc_wu2022,False
