dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,response,1,patch_max_expression__Vimentin,1,0.029125337812084685,0.06512623521546634,0.2,5,False
BC-Jackson2020,response,1,patch_max_expression__Vimentin,2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_expression__c-Myc,0,-0.14544233641014226,0.28986356462133844,0.4,5,False
BC-Jackson2020,response,1,patch_max_expression__c-Myc,1,-0.13302011790160545,0.1720803205790516,0.6,5,True
BC-Jackson2020,response,1,patch_max_expression__c-Myc,2,-0.11094770511344179,0.22605410938229212,0.4,5,False
BC-Jackson2020,response,1,patch_max_expression__c-erbB-2 - Her2,0,-0.25528149855998844,0.26899319363535257,0.8,5,True
BC-Jackson2020,response,1,patch_max_expression__c-erbB-2 - Her2,1,-0.15747406411387985,0.2279810247021185,0.4,5,False
BC-Jackson2020,response,1,patch_max_expression__c-erbB-2 - Her2,2,-0.41946787028843263,0.4958089370078461,0.6,5,True
BC-Jackson2020,response,1,patch_max_expression__cleaved PARP,0,-0.12524492127677916,0.17606696842759656,0.4,5,False
BC-Jackson2020,response,1,patch_max_expression__cleaved PARP,1,-0.11131111219068661,0.2488992135094808,0.2,5,False
BC-Jackson2020,response,1,patch_max_expression__cleaved PARP,2,-0.022406654999042992,0.05010280372624561,0.2,5,False
BC-Jackson2020,response,1,patch_max_expression__p53,0,-0.060389918898867447,0.13503596381356686,0.2,5,False
BC-Jackson2020,response,1,patch_max_expression__p53,1,-0.09645268444356293,0.09146009383870042,0.6,5,True
BC-Jackson2020,response,1,patch_max_expression__p53,2,-0.052862293652249884,0.08124462417015788,0.4,5,False
BC-Jackson2020,response,1,patch_max_expression__pan Cytokeratin,0,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_expression__pan Cytokeratin,1,-0.06379915777328811,0.08884386630748155,0.4,5,False
BC-Jackson2020,response,1,patch_max_expression__pan Cytokeratin,2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_expression__phospho-Histone,0,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_expression__phospho-Histone,1,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_expression__phospho-Histone,2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_expression__phospho-S6,0,-0.017767381229148442,0.03972907221052969,0.2,5,False
BC-Jackson2020,response,1,patch_max_expression__phospho-S6,1,-0.07308843739039839,0.16343071437416812,0.2,5,False
BC-Jackson2020,response,1,patch_max_expression__phospho-S6,2,-0.0018970654264001611,0.004241967251195385,0.2,5,False
BC-Jackson2020,response,1,patch_max_expression__phospho-mTOR,0,-0.025769874229845363,0.05762319054955427,0.2,5,False
BC-Jackson2020,response,1,patch_max_expression__phospho-mTOR,1,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_expression__phospho-mTOR,2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_expression__vWF,0,-0.05540054415718404,0.12387938272594232,0.2,5,False
BC-Jackson2020,response,1,patch_max_expression__vWF,1,-0.01569516015443054,0.035095445023052785,0.2,5,False
