dataset,task,class,feature,coefficient_mean,coefficient_sd,fold_selection_frequency,n_fold_models,seed_selection_frequency,bootstrap_coefficient_mean,bootstrap_coefficient_sd,ci_low,ci_high,n_bootstrap_fits,bootstrap_selection_frequency,direction,bootstrap_ci_direction
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__Myofibroblasts,-0.07814862783445896,0.28712254788178015,0.4666666666666667,15,0.3333333333333333,-0.03929399030125156,0.46339357646289825,-1.1953625749640624,1.013786505774031,3000,0.38033333333333336,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__Neutrophils,-0.14533630897704758,0.2141659097153472,0.5333333333333333,15,0.6666666666666666,-0.2440246862494056,0.40667174261309424,-1.3245535293389457,0.0,3000,0.4683333333333333,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__PD-L1^+APCs,0.028281962111157303,0.0814213103676598,0.13333333333333333,15,0.0,0.059754998213512496,0.2685109188085636,-0.19113546562502712,0.854279672554123,3000,0.208,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__PD-L1^+IDO^+APCs,0.22583829863387736,0.2646663705695255,0.7333333333333333,15,1.0,0.11414244348728983,0.29767019503575404,-0.11549448013267319,1.0086687638585659,3000,0.31633333333333336,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__PD-L1^{+}GZMB^{+},0.011234989631377753,0.03781206187398165,0.2,15,0.0,0.04102828067981171,0.2549965043387035,-0.39131418390183803,0.7717015430523991,3000,0.235,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__PD-L1^{+}IDO^{+},0.016236759972148986,0.06239005279933037,0.13333333333333333,15,0.0,0.016210375048828666,0.23668643100601666,-0.48217989115681775,0.6338112620652402,3000,0.212,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__PDPN^+Stromal,-0.009037634232337692,0.05543163455104737,0.13333333333333333,15,0.0,0.0044250465556464015,0.1410482370912062,-0.2745427980752247,0.357382356795175,3000,0.16466666666666666,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__TCF1^{+},-0.15646491781249366,0.3003606191690853,0.5333333333333333,15,0.6666666666666666,-0.27174040030822344,0.5106734812296225,-1.8010175181994768,0.0,3000,0.437,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__Treg,0.656425138626685,0.45958733991402395,0.8666666666666667,15,1.0,0.35084481078526397,0.5223596445686347,0.0,1.6929437067328539,3000,0.5076666666666667,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__Vimentin^{+}EMT,-0.05264539234007064,0.1287598783250638,0.4666666666666667,15,0.3333333333333333,-0.08256465114811504,0.2068740477566234,-0.726985397272485,0.0,3000,0.25233333333333335,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__pH2AX^{+}DSB,0.2633421512115674,0.32226161413556287,0.6666666666666666,15,0.6666666666666666,0.1217621008950014,0.3211641932762652,-0.11229311463933042,1.1242209800481955,3000,0.284,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__panCK^{med},-0.21937786752278754,0.20140047422660165,0.8,15,1.0,-0.2139471104333366,0.3273598467505895,-1.073123885296425,0.014694676227031954,3000,0.5506666666666666,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__AR^{+}LAR,-0.28481391289019575,0.46140885295371453,0.4666666666666667,15,0.3333333333333333,-0.264748195990162,0.5308677755305863,-1.8552631641101758,0.0,3000,0.3323333333333333,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__Apoptosis,0.7938442423193575,0.29516701253997457,1.0,15,1.0,0.3526901247078923,0.5390569143276324,0.0,1.8427997127600548,3000,0.4806666666666667,positive,crosses zero
