dataset,task,class,feature,coefficient_mean,coefficient_sd,fold_selection_frequency,n_fold_models,seed_selection_frequency,bootstrap_coefficient_mean,bootstrap_coefficient_sd,ci_low,ci_high,n_bootstrap_fits,bootstrap_selection_frequency,direction,bootstrap_ci_direction
HNC-Wu2022,primary_outcome,1,utag_0002,0.16618769764900207,0.3547094362861934,0.6666666666666666,15,0.6666666666666666,0.21825658406651444,0.5721464991699144,-0.4546188935637474,1.8792223662138,3000,0.8026666666666666,positive,crosses zero
HNC-Wu2022,primary_outcome,1,utag_0003,0.019196328179289898,0.3216948878380726,0.9333333333333333,15,1.0,0.03712224879375814,0.4025795660545678,-0.5882304862141609,1.1175524294376376,3000,0.821,positive,crosses zero
HNC-Wu2022,primary_outcome,1,utag_0004,0.19200031757354735,0.39135033050761314,0.8,15,1.0,0.24414847655187866,0.5726378685894509,-0.5581243142485616,1.7922631889581688,3000,0.903,positive,crosses zero
HNC-Wu2022,primary_outcome,1,utag_0005,0.028500988334417342,0.28588114551611826,0.8666666666666667,15,1.0,0.05015052280810778,0.3997540921564563,-0.5831793636083602,0.9796026825904852,3000,0.8663333333333333,positive,crosses zero
HNC-Wu2022,primary_outcome,1,utag_0006,-0.01123384665697813,0.314749485105339,0.9333333333333333,15,1.0,0.0011242118438094622,0.4007339958969824,-0.8170424133539198,0.834787376224995,3000,0.862,negative,crosses zero
HNC-Wu2022,primary_outcome,1,utag_0007,-0.04542878670617938,0.21939331892527908,1.0,15,1.0,-0.032400893129971034,0.3340352737408057,-0.6220627084374426,0.7613233238458635,3000,0.8656666666666667,negative,crosses zero
HNC-Wu2022,primary_outcome,1,utag_0008,0.1674905886252721,0.37174596701930057,0.8666666666666667,15,1.0,0.20205956549731977,0.514859589262345,-0.5677347660064697,1.350425857305528,3000,0.91,positive,crosses zero
HNC-Wu2022,primary_outcome,1,utag_0009,0.0703602040807406,0.4306808401525649,0.7333333333333333,15,0.6666666666666666,0.11604597027104076,0.572759057836302,-0.7010387897491455,1.7250235259532931,3000,0.849,positive,crosses zero
HNC-Wu2022,hpv_status,1,utag_0000,0.1545176180700461,0.4429030515858912,0.8666666666666667,15,1.0,0.15818068114553654,0.5547226677073174,-0.8489349648356437,1.5229871273040785,3000,0.8626666666666667,positive,crosses zero
HNC-Wu2022,hpv_status,1,utag_0001,-0.0010989496018737554,0.46037522393679847,0.9333333333333333,15,1.0,-0.004056031985814722,0.5737909281153075,-0.9321679636836051,1.4700642108917246,3000,0.8906666666666667,negative,crosses zero
HNC-Wu2022,hpv_status,1,utag_0002,0.0906848003466924,0.4955785620043124,0.8666666666666667,15,1.0,0.10207611912123199,0.5944496642779054,-0.7970106855034826,1.5209507495164873,3000,0.9146666666666666,positive,crosses zero
HNC-Wu2022,hpv_status,1,utag_0003,-0.033537076661984126,0.2508246270516553,0.7333333333333333,15,0.6666666666666666,-0.04845609561743913,0.35908815937805905,-0.7431863114237783,0.7148401290178308,3000,0.828,negative,crosses zero
HNC-Wu2022,hpv_status,1,utag_0004,-0.014616669776539007,0.3270901457477233,0.9333333333333333,15,1.0,-0.025978035522062175,0.39319740942659176,-0.8796541690826414,0.7684518367052079,3000,0.8576666666666667,negative,crosses zero
HNC-Wu2022,hpv_status,1,utag_0005,0.11445874522129694,0.35334150309887946,1.0,15,1.0,0.11926860410840406,0.4621759502662518,-0.7476896092295642,1.1493483334779744,3000,0.9006666666666666,positive,crosses zero
HNC-Wu2022,hpv_status,1,utag_0006,0.020091892033815385,0.3171988083589488,0.8,15,1.0,0.00040108012628237096,0.3930196798924774,-0.6191073566675186,1.0143769949674615,3000,0.803,positive,crosses zero
HNC-Wu2022,hpv_status,1,utag_0007,0.09550102750460307,0.46920537399278367,0.8666666666666667,15,1.0,0.09784781963102675,0.5615042818319405,-0.8114258334040639,1.4200352430343648,3000,0.8393333333333334,positive,crosses zero
HNC-Wu2022,hpv_status,1,utag_0008,-0.00680682510137558,0.3263437294182686,0.8666666666666667,15,1.0,-0.0340279298512008,0.41643309201761386,-0.9367928922176358,0.8067291066050531,3000,0.8643333333333333,negative,crosses zero
HNC-Wu2022,hpv_status,1,utag_0009,-0.01200879414876302,0.3017255864257215,0.7333333333333333,15,0.6666666666666666,-0.01676702337622798,0.3908395456501932,-0.8477989211678502,0.7804386064410216,3000,0.852,negative,crosses zero
