dataset,task,seed,fold,lambda,n_train,n_val,class,feature,coefficient,selected
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2+,utag_0007,-0.009078249335289001,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2+,utag_0008,-1.1579548120498657,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2+,utag_0009,0.39041683077812195,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2-,utag_0000,-0.018011849373579025,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2-,utag_0001,-2.3272776161320508e-05,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2-,utag_0002,0.09686757624149323,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2-,utag_0003,0.22194653749465942,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2-,utag_0004,-0.02159097045660019,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2-,utag_0005,0.0,False
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2-,utag_0006,0.20728671550750732,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2-,utag_0007,0.4153595566749573,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2-,utag_0008,-0.03240727633237839,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2-,utag_0009,-0.023448899388313293,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR-HER2+,utag_0000,0.19402921199798584,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR-HER2+,utag_0001,-0.0037923974450677633,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR-HER2+,utag_0002,0.0575861856341362,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR-HER2+,utag_0003,-0.18639686703681946,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR-HER2+,utag_0004,0.11407208442687988,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR-HER2+,utag_0005,0.241324782371521,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR-HER2+,utag_0006,-0.23860235512256622,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR-HER2+,utag_0007,-3.0055923461914062,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR-HER2+,utag_0008,0.3815871775150299,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR-HER2+,utag_0009,-0.07570253312587738,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,TripleNeg,utag_0000,-1.2179399728775024,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,TripleNeg,utag_0001,0.3301447629928589,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,TripleNeg,utag_0002,-0.3257198631763458,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,TripleNeg,utag_0003,-0.15749529004096985,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,TripleNeg,utag_0004,0.389854371547699,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,TripleNeg,utag_0005,0.0012283683754503727,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,TripleNeg,utag_0006,-0.10390160977840424,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,TripleNeg,utag_0007,0.053249239921569824,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,TripleNeg,utag_0008,0.109882652759552,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,TripleNeg,utag_0009,0.06068693473935127,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2+,utag_0000,0.32353585958480835,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2+,utag_0001,0.03761189430952072,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2+,utag_0002,-0.03646736592054367,True
