dataset,task,scheme,model,class,seed,fold,feature,mean_abs_shap,mean_shap,value_shap_spearman,top_feature,n_explained_regions
bc_jackson2020,OS,cv,cox,risk,0,2,expression__Twist,0.11391172997642164,0.01052699658155795,-0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__Vimentin,0.18177841685708448,0.058139743367112494,0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__c-Myc,0.030756928393316774,0.005839751222058267,0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__c-erbB-2 - Her2,0.20586567788770233,-0.0022500235080241335,0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__cleaved PARP,0.058324887003718066,0.003304780083872981,0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__p53,0.1324172207687865,-0.008536547937119804,0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__pan Cytokeratin,0.043826994517637115,-0.00299760296166936,0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__phospho-Histone,0.028650048698862455,-0.00514680452135475,-0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__phospho-S6,0.10293135332736505,0.030688599168444297,0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__phospho-mTOR,0.047605418699105465,0.00572886249780474,-0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__vWF,0.13943076087421202,0.025833997874079574,-0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,3,composition__B cell,0.023227409278878876,0.005493971876602249,-1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Endothelial,0.04349456940724811,0.003356991345415173,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Macrophage,0.020522962787943706,0.0006919925066398429,0.9999999999999998,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Stroma (Fibronectin hi),0.02424878826224848,-0.005973957133044275,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Stroma (Large elongated),0.047080590065183024,-0.00895825559694128,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Stroma (SMA hi Vimentin hi),0.048558557351239984,-0.007782557641276677,-1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Stroma (Small circular),0.036783192548632056,-0.0007136504220917611,-1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Stroma (Small elongated),0.03570664486882965,0.00187243059828628,-1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Stroma (Vimentin hi),0.11591095098720978,0.024419295098740114,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__T & B cells,0.00014476054605525696,-2.599027115849858e-05,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__T cell,0.016096346551769527,-0.005185522615916407,-1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Tumor (Apoptotic),0.06486005878146099,-0.021373718457767633,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Tumor (Basal CK),0.02425471128676602,-0.004207153622174464,-1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Tumor (CK lo HR hi p53+),0.020183667686573134,-0.02003841889833381,0.9999999999999999,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Tumor (CK lo HR lo),0.004390117052842325,-0.0014218546000316378,0.9999999999999998,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Tumor (CK+ HR hi),0.013074400038129359,-0.003362774735740711,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Tumor (CK+ HR lo),0.07532425192877949,0.013966637177176923,1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Tumor (CK+ HR+),0.005099303845831478,-0.0030432222543814625,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Tumor (CK7+ CK hi Ecadh hi),0.005489798675033064,-7.6838572939544e-05,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Tumor (CK7+),0.1134624643619119,-0.0008607957635078754,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Tumor (Epithelial low),0.1293888386736821,0.03790665629231893,1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Tumor (Hypoxic),0.01914600577028531,0.002887132725141404,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Tumor (Myoepithelial),0.019796221375583425,-0.0003902008678335168,-1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Tumor (Proliferative),0.07847881819550906,0.005528664752838977,1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,composition__Tumor (p53+ EGFR+),0.024114610252645725,-0.003372698188781688,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,expression__CD20,0.0031542902964723117,0.00046868733988741126,-1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,expression__CD3,0.08955461916120806,-0.013524837405562635,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,expression__CD44,0.04771199407110858,-0.0050685795841509855,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,expression__CD45,0.04429613479438233,-0.00750036693736047,-1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,expression__CD68,0.03341941714225832,-0.0009610764602651647,-1.0,False,73
