dataset,task,model,class,seed,fold,feature,mean_abs_shap,mean_shap,value_shap_spearman,top_feature,n_explained_regions
hnc_wu2022,hpv_status,logistic,1,0,0,tcn_fraction__4,0.18367201565888958,-0.0074695647482262975,1.0,True,79
hnc_wu2022,hpv_status,logistic,1,0,0,tcn_fraction__5,0.0750699934720171,0.0034333314350348276,1.0,True,79
hnc_wu2022,hpv_status,logistic,1,0,1,tcn_fraction__1,0.03792870030652727,-0.007786019278745168,-1.0,True,61
hnc_wu2022,hpv_status,logistic,1,0,1,tcn_fraction__2,0.1599298358960936,-0.026593126498482857,-1.0,True,61
hnc_wu2022,hpv_status,logistic,1,0,1,tcn_fraction__3,0.0,0.0,,True,61
hnc_wu2022,hpv_status,logistic,1,0,1,tcn_fraction__4,0.10906985434778316,0.0230203498360518,1.0,True,61
hnc_wu2022,hpv_status,logistic,1,0,1,tcn_fraction__5,0.0,0.0,,True,61
hnc_wu2022,hpv_status,logistic,1,0,2,tcn_fraction__1,0.0,0.0,,True,59
hnc_wu2022,hpv_status,logistic,1,0,2,tcn_fraction__2,0.10465678742539755,0.010101008888489789,-1.0,True,59
hnc_wu2022,hpv_status,logistic,1,0,2,tcn_fraction__3,0.1817161412304211,0.05699184055584912,1.0,True,59
hnc_wu2022,hpv_status,logistic,1,0,2,tcn_fraction__4,0.11667838011160706,-0.012863059994532383,1.0,True,59
hnc_wu2022,hpv_status,logistic,1,0,2,tcn_fraction__5,0.030678887830883822,0.010564997680240077,-1.0,True,59
hnc_wu2022,hpv_status,logistic,1,0,3,tcn_fraction__1,0.0,0.0,,True,53
hnc_wu2022,hpv_status,logistic,1,0,3,tcn_fraction__2,0.10895754629416014,-0.006337263257460866,-0.9999999999999999,True,53
hnc_wu2022,hpv_status,logistic,1,0,3,tcn_fraction__3,0.018054695454426572,-0.0036356743634329484,0.9999999999999999,True,53
hnc_wu2022,hpv_status,logistic,1,0,3,tcn_fraction__4,0.11554668009417891,-0.019558608307528903,0.9999999999999999,True,53
hnc_wu2022,hpv_status,logistic,1,0,3,tcn_fraction__5,0.017084937671254546,-0.006807781832946657,-0.9999999999999999,True,53
hnc_wu2022,hpv_status,logistic,1,0,4,tcn_fraction__1,0.016794417380810563,0.004243045683771989,-1.0,True,56
hnc_wu2022,hpv_status,logistic,1,0,4,tcn_fraction__2,0.04067322412334547,0.007355910877813863,-1.0,True,56
hnc_wu2022,hpv_status,logistic,1,0,4,tcn_fraction__3,0.0845154431687356,0.029130658384569373,1.0,True,56
hnc_wu2022,hpv_status,logistic,1,0,4,tcn_fraction__4,0.12944449823462098,0.007046357992667724,1.0,True,56
hnc_wu2022,hpv_status,logistic,1,0,4,tcn_fraction__5,0.0,0.0,,True,56
hnc_wu2022,hpv_status,logistic,1,1,0,tcn_fraction__1,0.0,0.0,,True,60
hnc_wu2022,hpv_status,logistic,1,1,0,tcn_fraction__2,0.09030501530011432,-0.0025657856316357395,-1.0,True,60
hnc_wu2022,hpv_status,logistic,1,1,0,tcn_fraction__3,0.20434869158775398,0.08317646108374956,1.0,True,60
hnc_wu2022,hpv_status,logistic,1,1,0,tcn_fraction__4,0.19291617562136798,-0.09413664064226396,1.0,True,60
hnc_wu2022,hpv_status,logistic,1,1,0,tcn_fraction__5,0.059075659690963615,0.015133114059179472,-0.9999999999999998,True,60
hnc_wu2022,hpv_status,logistic,1,1,1,tcn_fraction__1,0.040474394502300365,-0.008990593971026016,-1.0,True,65
hnc_wu2022,hpv_status,logistic,1,1,1,tcn_fraction__2,0.13965232213712647,-0.015622211272950407,-1.0,True,65
hnc_wu2022,hpv_status,logistic,1,1,1,tcn_fraction__3,0.06316600470590346,-0.01708489871664265,1.0,True,65
hnc_wu2022,hpv_status,logistic,1,1,1,tcn_fraction__4,0.14275924929216788,-0.016942978617256403,1.0,True,65
hnc_wu2022,hpv_status,logistic,1,1,1,tcn_fraction__5,0.0,0.0,,True,65
hnc_wu2022,hpv_status,logistic,1,1,2,tcn_fraction__1,0.05169511077068876,-0.022381232827957474,-0.9999999999999999,True,45
hnc_wu2022,hpv_status,logistic,1,1,2,tcn_fraction__2,0.1349217864495928,0.03739121726685621,-0.9999999999999999,True,45
hnc_wu2022,hpv_status,logistic,1,1,2,tcn_fraction__3,0.04337318174580494,-0.015480676671210116,0.9999999999999999,True,45
hnc_wu2022,hpv_status,logistic,1,1,2,tcn_fraction__4,0.050361659798926865,0.00465851684854305,0.9999999999999999,True,45
hnc_wu2022,hpv_status,logistic,1,1,2,tcn_fraction__5,0.0,0.0,,True,45
hnc_wu2022,hpv_status,logistic,1,1,3,tcn_fraction__1,0.0,0.0,,True,62
hnc_wu2022,hpv_status,logistic,1,1,3,tcn_fraction__2,0.07259252437350669,-0.012985828514640583,-1.0,True,62
hnc_wu2022,hpv_status,logistic,1,1,3,tcn_fraction__3,0.0,0.0,,True,62
hnc_wu2022,hpv_status,logistic,1,1,3,tcn_fraction__4,0.07507761802692062,-0.0011703401223817486,1.0,True,62
hnc_wu2022,hpv_status,logistic,1,1,3,tcn_fraction__5,0.04350426964166356,0.006827530142906943,1.0,True,62
hnc_wu2022,hpv_status,logistic,1,1,4,tcn_fraction__1,0.0,0.0,,True,76
hnc_wu2022,hpv_status,logistic,1,1,4,tcn_fraction__2,0.15788124849651386,0.01147545147407431,-1.0,True,76
hnc_wu2022,hpv_status,logistic,1,1,4,tcn_fraction__3,0.0,0.0,,True,76
hnc_wu2022,hpv_status,logistic,1,1,4,tcn_fraction__4,0.18736456456762324,0.09817087410150915,1.0,True,76
hnc_wu2022,hpv_status,logistic,1,1,4,tcn_fraction__5,0.0,0.0,,True,76
hnc_wu2022,hpv_status,logistic,1,2,0,tcn_fraction__1,0.09213498413626679,-0.018056016385882202,-1.0,True,56
hnc_wu2022,hpv_status,logistic,1,2,0,tcn_fraction__2,0.13893706460509886,-0.0005406896976823766,-1.0,True,56
hnc_wu2022,hpv_status,logistic,1,2,0,tcn_fraction__3,0.022055409206862338,-0.0017279416666047581,1.0,True,56
hnc_wu2022,hpv_status,logistic,1,2,0,tcn_fraction__4,0.06173579736468416,-0.0022412791858365997,1.0,True,56
hnc_wu2022,hpv_status,logistic,1,2,0,tcn_fraction__5,0.0,0.0,,True,56
hnc_wu2022,hpv_status,logistic,1,2,1,tcn_fraction__1,0.0,0.0,,True,58
hnc_wu2022,hpv_status,logistic,1,2,1,tcn_fraction__2,0.08998867033386991,-0.004143708307177378,-1.0,True,58
hnc_wu2022,hpv_status,logistic,1,2,1,tcn_fraction__3,0.018883767753947366,-0.001209335322820876,1.0,True,58
hnc_wu2022,hpv_status,logistic,1,2,1,tcn_fraction__4,0.1404610875315624,0.00491701887022029,1.0,True,58
hnc_wu2022,hpv_status,logistic,1,2,1,tcn_fraction__5,0.09398190206621428,0.028444300807312427,-0.9999999999999998,True,58
hnc_wu2022,hpv_status,logistic,1,2,2,tcn_fraction__1,0.10949789496989773,0.0033258129356941585,-0.9999999999999998,True,64
hnc_wu2022,hpv_status,logistic,1,2,2,tcn_fraction__2,0.30613824504806025,0.039009547289643946,-0.9999999999999998,True,64
hnc_wu2022,hpv_status,logistic,1,2,2,tcn_fraction__3,0.08075748876678691,0.015137921981058546,0.9999999999999998,True,64
hnc_wu2022,hpv_status,logistic,1,2,2,tcn_fraction__4,0.11398007547273845,-0.001786981105391593,0.9999999999999998,True,64
hnc_wu2022,hpv_status,logistic,1,2,2,tcn_fraction__5,0.0,0.0,,True,64
hnc_wu2022,hpv_status,logistic,1,2,3,tcn_fraction__1,0.0,0.0,,True,63
hnc_wu2022,hpv_status,logistic,1,2,3,tcn_fraction__2,0.07592200217854947,-0.014522140702594775,-1.0,True,63
hnc_wu2022,hpv_status,logistic,1,2,3,tcn_fraction__3,0.007839641295415416,0.001100509482687772,1.0,True,63
hnc_wu2022,hpv_status,logistic,1,2,3,tcn_fraction__4,0.14237918464689578,-0.05392129913865647,1.0,True,63
hnc_wu2022,hpv_status,logistic,1,2,3,tcn_fraction__5,0.0,0.0,,True,63
hnc_wu2022,hpv_status,logistic,1,2,4,tcn_fraction__1,0.009802589848299407,0.0018045090793909469,-1.0,True,67
hnc_wu2022,hpv_status,logistic,1,2,4,tcn_fraction__2,0.15184606249527852,0.00904080741309451,-1.0,True,67
hnc_wu2022,hpv_status,logistic,1,2,4,tcn_fraction__3,0.015004448736023301,-0.0023966646561651025,1.0,True,67
hnc_wu2022,hpv_status,logistic,1,2,4,tcn_fraction__4,0.06980198700214581,0.022635629144392752,1.0,True,67
hnc_wu2022,hpv_status,logistic,1,2,4,tcn_fraction__5,0.0,0.0,,True,67
luad_sorin2023,progression,logistic,1,0,0,tcn_fraction__1,0.0,0.0,,True,81
luad_sorin2023,progression,logistic,1,0,0,tcn_fraction__2,0.24280911788808351,0.08850560320206179,-1.0,True,81
luad_sorin2023,progression,logistic,1,0,0,tcn_fraction__3,0.06339873179268134,0.005817508087643096,0.9999999999999999,True,81
luad_sorin2023,progression,logistic,1,0,0,tcn_fraction__4,0.01894517221494143,-0.0023005970622592548,-1.0,True,81
luad_sorin2023,progression,logistic,1,0,0,tcn_fraction__5,0.05099034539474443,-0.01053787735520549,1.0,True,81
luad_sorin2023,progression,logistic,1,0,1,tcn_fraction__1,0.023985530643391293,0.0032932747488137043,-1.0,True,81
luad_sorin2023,progression,logistic,1,0,1,tcn_fraction__2,0.13324509171692567,-0.0034113508407286387,-1.0,True,81
luad_sorin2023,progression,logistic,1,0,1,tcn_fraction__3,0.00037643625191603736,-4.9966956118278486e-05,0.9999999999999999,True,81
luad_sorin2023,progression,logistic,1,0,1,tcn_fraction__4,0.0,0.0,,True,81
luad_sorin2023,progression,logistic,1,0,1,tcn_fraction__5,0.00469245188900476,0.0004741031400954845,1.0,True,81
luad_sorin2023,progression,logistic,1,0,2,tcn_fraction__1,0.11087177530010087,0.011521062765859694,-1.0,True,81
luad_sorin2023,progression,logistic,1,0,2,tcn_fraction__2,0.12989113673851355,-0.016692896415681585,-0.9999999999999999,True,81
luad_sorin2023,progression,logistic,1,0,2,tcn_fraction__3,0.031955662766337156,0.003989472582925259,1.0,True,81
luad_sorin2023,progression,logistic,1,0,2,tcn_fraction__4,0.057079711191897815,-0.005677781811529586,1.0,True,81
luad_sorin2023,progression,logistic,1,0,2,tcn_fraction__5,0.0,0.0,,True,81
luad_sorin2023,progression,logistic,1,0,3,tcn_fraction__1,0.0,0.0,,True,81
luad_sorin2023,progression,logistic,1,0,3,tcn_fraction__2,0.08189060411374957,-0.013741167633850363,-0.9999999999999999,True,81
luad_sorin2023,progression,logistic,1,0,3,tcn_fraction__3,0.0,0.0,,True,81
luad_sorin2023,progression,logistic,1,0,3,tcn_fraction__4,0.06236930140345552,-0.02159802974869975,0.9999999999999999,True,81
luad_sorin2023,progression,logistic,1,0,3,tcn_fraction__5,0.02925152932141964,-0.00538291665893683,1.0,True,81
luad_sorin2023,progression,logistic,1,0,4,tcn_fraction__1,0.014976463500342851,0.0031670833063269996,-1.0,True,80
luad_sorin2023,progression,logistic,1,0,4,tcn_fraction__2,0.3066215036439891,0.005799092387220478,-1.0,True,80
luad_sorin2023,progression,logistic,1,0,4,tcn_fraction__3,0.1979356544814928,-0.02254132499058189,1.0,True,80
luad_sorin2023,progression,logistic,1,0,4,tcn_fraction__4,0.0,0.0,,True,80
luad_sorin2023,progression,logistic,1,0,4,tcn_fraction__5,0.10717322032516788,0.03080867743807012,0.9999999999999999,True,80
luad_sorin2023,progression,logistic,1,1,0,tcn_fraction__1,0.041390331018534426,-0.0004726003695646311,1.0,True,81
luad_sorin2023,progression,logistic,1,1,0,tcn_fraction__2,0.15179710957855322,-0.020458961941245416,-1.0,True,81
luad_sorin2023,progression,logistic,1,1,0,tcn_fraction__3,0.034164862321453805,-0.010771084292633886,1.0,True,81
luad_sorin2023,progression,logistic,1,1,0,tcn_fraction__4,0.0,0.0,,True,81
luad_sorin2023,progression,logistic,1,1,0,tcn_fraction__5,0.004640139975739485,-0.0009917566103507163,-1.0,True,81
luad_sorin2023,progression,logistic,1,1,1,tcn_fraction__1,0.0,0.0,,True,81
luad_sorin2023,progression,logistic,1,1,1,tcn_fraction__2,0.1912800960370307,-0.02788038341226931,-1.0,True,81
luad_sorin2023,progression,logistic,1,1,1,tcn_fraction__3,0.04208688329746957,-0.008194947931262105,0.9999999999999999,True,81
luad_sorin2023,progression,logistic,1,1,1,tcn_fraction__4,0.0654688309526846,-0.0075510170472709755,-1.0,True,81
luad_sorin2023,progression,logistic,1,1,1,tcn_fraction__5,0.05930575278122534,-0.013272240831262046,1.0,True,81
luad_sorin2023,progression,logistic,1,1,2,tcn_fraction__1,0.21843343876751536,0.015409843607948356,-0.9999999999999999,True,81
luad_sorin2023,progression,logistic,1,1,2,tcn_fraction__2,0.32311861453901036,0.02662046459365687,-0.9999999999999999,True,81
luad_sorin2023,progression,logistic,1,1,2,tcn_fraction__3,0.0020263353996344637,0.00014797300383470792,1.0,True,81
luad_sorin2023,progression,logistic,1,1,2,tcn_fraction__4,0.009335383847523273,0.000686582954450788,0.9999999999999999,True,81
luad_sorin2023,progression,logistic,1,1,2,tcn_fraction__5,0.0,0.0,,True,81
luad_sorin2023,progression,logistic,1,1,3,tcn_fraction__1,0.13790005879562936,-0.016232954344591568,-1.0,True,81
luad_sorin2023,progression,logistic,1,1,3,tcn_fraction__2,0.21158619527038855,-0.006579995924487876,-0.9999999999999999,True,81
luad_sorin2023,progression,logistic,1,1,3,tcn_fraction__3,0.0018689860370561834,2.1728512621291118e-05,1.0,True,81
luad_sorin2023,progression,logistic,1,1,3,tcn_fraction__4,0.03088520204149092,0.0015822742419700463,1.0,True,81
luad_sorin2023,progression,logistic,1,1,3,tcn_fraction__5,0.0,0.0,,True,81
luad_sorin2023,progression,logistic,1,1,4,tcn_fraction__1,0.022793375536967572,0.0027363622393636318,-1.0,True,80
luad_sorin2023,progression,logistic,1,1,4,tcn_fraction__2,0.14129161041629107,0.03904828880872935,-1.0,True,80
luad_sorin2023,progression,logistic,1,1,4,tcn_fraction__3,0.04212308455636306,0.013876521773578343,1.0,True,80
luad_sorin2023,progression,logistic,1,1,4,tcn_fraction__4,0.0,0.0,,True,80
luad_sorin2023,progression,logistic,1,1,4,tcn_fraction__5,0.00945760942397201,0.0019687585103866393,0.9999999999999999,True,80
luad_sorin2023,progression,logistic,1,2,0,tcn_fraction__1,0.050905528118848895,-0.016095097471634588,1.0,True,81
luad_sorin2023,progression,logistic,1,2,0,tcn_fraction__2,0.07536798961002433,-0.02193176314606092,-1.0,True,81
luad_sorin2023,progression,logistic,1,2,0,tcn_fraction__3,0.10986757887981659,0.014103897559962027,1.0,True,81
luad_sorin2023,progression,logistic,1,2,0,tcn_fraction__4,0.0,0.0,,True,81
luad_sorin2023,progression,logistic,1,2,0,tcn_fraction__5,0.0,0.0,,True,81
luad_sorin2023,progression,logistic,1,2,1,tcn_fraction__1,0.01973463514982214,-0.0023694240236284674,-0.9999999999999999,True,81
luad_sorin2023,progression,logistic,1,2,1,tcn_fraction__2,0.21605446762694192,-0.00042736803095214137,-0.9999999999999999,True,81
luad_sorin2023,progression,logistic,1,2,1,tcn_fraction__3,0.0,0.0,,True,81
luad_sorin2023,progression,logistic,1,2,1,tcn_fraction__4,0.044392207569956516,0.004898080590089134,1.0,True,81
luad_sorin2023,progression,logistic,1,2,1,tcn_fraction__5,0.02724665504420467,-0.0067568307241546765,1.0,True,81
luad_sorin2023,progression,logistic,1,2,2,tcn_fraction__1,0.13370540816675347,-0.016558882147943797,-1.0,True,81
luad_sorin2023,progression,logistic,1,2,2,tcn_fraction__2,0.1815894321948747,0.05332221094342238,-0.9999999999999999,True,81
luad_sorin2023,progression,logistic,1,2,2,tcn_fraction__3,0.0,0.0,,True,81
luad_sorin2023,progression,logistic,1,2,2,tcn_fraction__4,0.0,0.0,,True,81
luad_sorin2023,progression,logistic,1,2,2,tcn_fraction__5,0.03848316247732839,0.0036366118867289963,1.0,True,81
luad_sorin2023,progression,logistic,1,2,3,tcn_fraction__1,0.1015595494786837,0.02564672161014483,-0.9999999999999999,True,81
luad_sorin2023,progression,logistic,1,2,3,tcn_fraction__2,0.34610309417624024,0.0003444795029248543,-1.0,True,81
luad_sorin2023,progression,logistic,1,2,3,tcn_fraction__3,0.09069042669005895,0.0015768845391810338,1.0,True,81
luad_sorin2023,progression,logistic,1,2,3,tcn_fraction__4,0.0,0.0,,True,81
luad_sorin2023,progression,logistic,1,2,3,tcn_fraction__5,0.036724903119813475,0.011588408869113083,1.0,True,81
luad_sorin2023,progression,logistic,1,2,4,tcn_fraction__1,0.03958803352509761,-0.014107538195003313,-0.9999999999999999,True,80
luad_sorin2023,progression,logistic,1,2,4,tcn_fraction__2,0.18221462264675475,-0.0021633560446709665,-1.0,True,80
luad_sorin2023,progression,logistic,1,2,4,tcn_fraction__3,0.019767927214318297,-0.001816053091314146,1.0,True,80
luad_sorin2023,progression,logistic,1,2,4,tcn_fraction__4,0.0,0.0,,True,80
luad_sorin2023,progression,logistic,1,2,4,tcn_fraction__5,0.025568613050701582,-0.008919337523771463,1.0,True,80
nsclc_aung2025,immunotherapy_response,logistic,1,0,0,tcn_fraction__1,0.0,0.0,,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,0,0,tcn_fraction__2,0.10285018786081732,0.035457487732983996,-1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,0,0,tcn_fraction__3,0.0,0.0,,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,0,0,tcn_fraction__4,0.03300382259220413,-0.0077917014561944605,1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,0,0,tcn_fraction__5,0.1189587331690388,-0.005531717540372619,1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,0,1,tcn_fraction__1,0.4204688352836183,-0.20421410102194543,-1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,0,1,tcn_fraction__2,0.2949009676241602,-0.16731235837701033,-1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,0,1,tcn_fraction__3,0.0,0.0,,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,0,1,tcn_fraction__4,0.010262524912054625,0.004139019090996131,1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,0,1,tcn_fraction__5,0.10094204119497796,-0.0581977113550526,1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,0,2,tcn_fraction__1,0.04472121290052117,0.01728581921975215,-1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,0,2,tcn_fraction__2,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,0,2,tcn_fraction__3,1.0838544338774645,-0.8211809475252072,-1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,0,2,tcn_fraction__4,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,0,2,tcn_fraction__5,0.23753919450445138,-0.1937434327326825,0.9999999999999999,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,0,3,tcn_fraction__1,0.17264712992177397,-0.041078320369383296,1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,0,3,tcn_fraction__2,0.17361151439607028,0.17361151439607028,-1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,0,3,tcn_fraction__3,0.08530781435782352,-0.018689907199771077,-1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,0,3,tcn_fraction__4,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,0,3,tcn_fraction__5,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,0,4,tcn_fraction__1,0.0875630798884637,-0.01757794133237127,-1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,0,4,tcn_fraction__2,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,0,4,tcn_fraction__3,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,0,4,tcn_fraction__4,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,0,4,tcn_fraction__5,0.5965641288573426,-0.06106035860602444,0.9999999999999999,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,1,0,tcn_fraction__1,0.00981120539170186,0.0006692700220524498,-1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,1,0,tcn_fraction__2,0.08285163333339976,-0.0584932242988296,-1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,1,0,tcn_fraction__3,0.0,0.0,,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,1,0,tcn_fraction__4,0.055160786361527304,-0.04003598212775657,0.9999999999999999,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,1,0,tcn_fraction__5,0.6105738730019475,0.27223571341256897,1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,1,1,tcn_fraction__1,0.14851870906742246,0.052264129626283726,-1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,1,1,tcn_fraction__2,0.0,0.0,,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,1,1,tcn_fraction__3,0.8351102494367252,-0.6760628530328273,-1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,1,1,tcn_fraction__4,0.16203995514545663,0.0383324016156764,1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,1,1,tcn_fraction__5,0.1969659442007383,-0.1969659442007383,0.9999999999999999,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,1,2,tcn_fraction__1,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,1,2,tcn_fraction__2,0.10427093355495838,0.02511387474388126,-1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,1,2,tcn_fraction__3,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,1,2,tcn_fraction__4,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,1,2,tcn_fraction__5,0.19610750027940296,-0.05137898045445833,1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,1,3,tcn_fraction__1,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,1,3,tcn_fraction__2,0.02836827398706944,0.02836827398706944,-1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,1,3,tcn_fraction__3,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,1,3,tcn_fraction__4,0.0903150751397989,-0.064684468361352,1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,1,3,tcn_fraction__5,0.562016452756478,0.47395099694134074,1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,1,4,tcn_fraction__1,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,1,4,tcn_fraction__2,0.15708844406393538,0.02311205778729832,-1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,1,4,tcn_fraction__3,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,1,4,tcn_fraction__4,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,1,4,tcn_fraction__5,0.19746211736566202,-0.19327863860675296,1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,2,0,tcn_fraction__1,0.0,0.0,,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,2,0,tcn_fraction__2,0.40125302123850554,-0.027391558162842698,-1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,2,0,tcn_fraction__3,0.022682383240526054,-0.013642690202623962,-1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,2,0,tcn_fraction__4,0.0,0.0,,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,2,0,tcn_fraction__5,0.04809281938761216,-0.04234093774970526,1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,2,1,tcn_fraction__1,0.0,0.0,,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,2,1,tcn_fraction__2,0.2703954038198146,0.1801673092433496,-1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,2,1,tcn_fraction__3,1.5476877905570967,-0.8679272545484481,-1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,2,1,tcn_fraction__4,0.05525703076238968,-0.048611101241899324,1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,2,1,tcn_fraction__5,2.0463625446402927,0.8601717327129431,1.0,True,7
nsclc_aung2025,immunotherapy_response,logistic,1,2,2,tcn_fraction__1,0.01050148574483583,0.000145104898403952,-1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,2,2,tcn_fraction__2,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,2,2,tcn_fraction__3,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,2,2,tcn_fraction__4,0.039504049245945166,-0.035522130190398994,-1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,2,2,tcn_fraction__5,0.283239671626861,-0.27609205774865025,0.9999999999999999,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,2,3,tcn_fraction__1,0.11832165191074347,0.08144940531800222,-1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,2,3,tcn_fraction__2,0.07657989801994287,-0.0059354582178967824,-1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,2,3,tcn_fraction__3,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,2,3,tcn_fraction__4,0.2452886148723713,-0.11019843351875447,1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,2,3,tcn_fraction__5,0.1164473947860485,0.06387660978746355,1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,2,4,tcn_fraction__1,0.15557160866067848,-0.0841673300193803,-1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,2,4,tcn_fraction__2,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,2,4,tcn_fraction__3,0.03444834482988058,0.03444834482988058,-1.0,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,2,4,tcn_fraction__4,0.0,0.0,,True,6
nsclc_aung2025,immunotherapy_response,logistic,1,2,4,tcn_fraction__5,0.12973524209353554,-0.03615575419456058,1.0,True,6
nsclc_gnn_hoebel2026,stage_binary,logistic,1,0,0,tcn_fraction__1,0.01159023625223309,0.0012691271403194304,-1.0,True,200
nsclc_gnn_hoebel2026,stage_binary,logistic,1,0,0,tcn_fraction__2,0.08148897115820578,0.0077309384058784104,0.9999999999999999,True,200
nsclc_gnn_hoebel2026,stage_binary,logistic,1,0,0,tcn_fraction__3,0.038797932269540446,-0.0030857635013739715,-1.0,True,200
nsclc_gnn_hoebel2026,stage_binary,logistic,1,0,0,tcn_fraction__4,0.0,0.0,,True,200
nsclc_gnn_hoebel2026,stage_binary,logistic,1,0,0,tcn_fraction__5,0.04926187066106733,0.0017637516229079336,0.9999999999999999,True,200
nsclc_gnn_hoebel2026,stage_binary,logistic,1,0,1,tcn_fraction__1,0.0,0.0,,True,200
nsclc_gnn_hoebel2026,stage_binary,logistic,1,0,1,tcn_fraction__2,0.09650268546664643,-0.01430797059217081,1.0,True,200
nsclc_gnn_hoebel2026,stage_binary,logistic,1,0,1,tcn_fraction__3,0.03324671621237099,-0.00555969563042307,-0.9999999999999999,True,200
nsclc_gnn_hoebel2026,stage_binary,logistic,1,0,1,tcn_fraction__4,0.02074509736859071,-0.0024763882276730357,-1.0,True,200
nsclc_gnn_hoebel2026,stage_binary,logistic,1,0,1,tcn_fraction__5,0.04890927735050635,0.008387550949710486,0.9999999999999999,True,200
nsclc_gnn_hoebel2026,stage_binary,logistic,1,0,2,tcn_fraction__1,0.027451897631259044,-1.480228975343778e-07,-1.0,True,200
