dataset,task,class,feature,coefficient_mean,coefficient_sd,fold_selection_frequency,n_fold_models,seed_selection_frequency,bootstrap_coefficient_mean,bootstrap_coefficient_sd,ci_low,ci_high,n_bootstrap_fits,bootstrap_selection_frequency,direction,bootstrap_ci_direction
LUAD-Sorin2023,progression,1,CD20,0.08361963143245714,0.167824630575074,0.9333333333333333,15,1.0,0.16629417568024157,0.3498850730812668,-0.5365406721759816,0.8793012221069945,3000,0.9123333333333333,positive,crosses zero
LUAD-Sorin2023,progression,1,CD3,-0.1220312354175067,0.15721933346771627,0.6666666666666666,15,1.0,-0.24420544386557397,0.5271627216806346,-1.455408953122017,0.7289644613176905,3000,0.8093333333333333,negative,crosses zero
LUAD-Sorin2023,progression,1,CD31,0.06023425847281351,0.0781985285759498,0.9333333333333333,15,1.0,0.08730684434566108,0.21657830071964831,-0.3448582543005135,0.537907783532105,3000,0.9173333333333333,positive,crosses zero
LUAD-Sorin2023,progression,1,CD4,-0.02227102481418506,0.07388783191135452,0.6666666666666666,15,0.6666666666666666,-0.01788118973350113,0.43145627987653123,-0.9035632805906507,0.9403283236375204,3000,0.8196666666666667,negative,crosses zero
LUAD-Sorin2023,progression,1,CD68,-0.02680948524566403,0.053208446294215984,0.6666666666666666,15,0.6666666666666666,-0.038526713091410536,0.23281491363382628,-0.5238863998915151,0.40211349294954174,3000,0.9186666666666666,negative,crosses zero
LUAD-Sorin2023,progression,1,CD8a,0.3510102513310438,0.10771954885933166,1.0,15,1.0,0.43014996415564694,0.39945572256624057,-0.2556932414737442,1.2895190879705272,3000,0.931,positive,crosses zero
LUAD-Sorin2023,progression,1,CD94,-0.057683327194290084,0.043621073680888287,0.8666666666666667,15,1.0,-0.09378119792951722,0.2320821149006671,-0.6460727313212483,0.281134591844699,3000,0.888,negative,crosses zero
LUAD-Sorin2023,progression,1,DNA1,-0.3723194999383405,0.11092652245877084,1.0,15,1.0,-0.4469984415489506,0.2911526571134459,-1.0751432889044605,0.035560530209789845,3000,0.9783333333333334,negative,crosses zero
LUAD-Sorin2023,progression,1,FoxP3,-0.14033101542017576,0.16198847660255244,0.9333333333333333,15,1.0,-0.1677211883011179,0.36996423362365455,-0.9890806455474767,0.49847005157709967,3000,0.9226666666666666,negative,crosses zero
LUAD-Sorin2023,progression,1,HLA-DR,0.0757260990135384,0.10163453899575425,0.9333333333333333,15,1.0,0.10844403193590968,0.22063647620271723,-0.36417265215151035,0.5417476291156942,3000,0.9436666666666667,positive,crosses zero
LUAD-Sorin2023,progression,1,MPO,-0.24506541442153076,0.07959333477243305,1.0,15,1.0,-0.33278705087877636,0.325628131158387,-1.0989812188776225,0.17647743728937673,3000,0.9533333333333334,negative,crosses zero
LUAD-Sorin2023,progression,1,Pancytokeratin,0.48687429180736136,0.0923078637192393,1.0,15,1.0,0.564557477842484,0.3068601100548563,0.0,1.1915287697689416,3000,0.9833333333333333,positive,crosses zero
LUAD-Sorin2023,progression,1,TTF1,-0.362636565977242,0.1210972981771722,1.0,15,1.0,-0.3961969336715073,0.26527845392064753,-0.9556165832554641,0.06586007076994417,3000,0.9716666666666667,negative,crosses zero
NSCLC-Aung2025,immunotherapy_response,1,ASCT2,-0.06981806236338603,0.14860166836561814,0.2,15,0.0,-0.044924853671663365,0.1893137061300241,-0.7008219430284456,0.0,2992,0.11798128342245989,negative,crosses zero
NSCLC-Aung2025,immunotherapy_response,1,ATPA5,1.3606365923216885,0.47854551266805095,1.0,15,1.0,0.6844176682180345,0.706468164030422,0.0,2.2008840953725533,2992,0.6647727272727273,positive,crosses zero
NSCLC-Aung2025,immunotherapy_response,1,CD11b,-0.3432704979418903,0.23478463827128562,0.8666666666666667,15,1.0,-0.39346036845982846,0.5222662981068087,-1.7275827267174224,0.0,2992,0.5578208556149733,negative,crosses zero
NSCLC-Aung2025,immunotherapy_response,1,CD11c,0.004193122466857372,0.016239893482746764,0.06666666666666667,15,0.0,0.01735294841212104,0.1589631618930667,0.0,0.457220021801619,2992,0.08656417112299465,positive,crosses zero
NSCLC-Aung2025,immunotherapy_response,1,CD14,0.0,0.0,0.0,15,0.0,0.005840579114844215,0.09389691513261447,0.0,0.10308598040494564,2992,0.04512032085561497,not selected,crosses zero
NSCLC-Aung2025,immunotherapy_response,1,CD163,0.0,0.0,0.0,15,0.0,0.0034745298141555087,0.15253076502731425,-0.14332907952189516,0.32883872011155646,2992,0.09592245989304812,not selected,crosses zero
NSCLC-Aung2025,immunotherapy_response,1,CD19,0.0,0.0,0.0,15,0.0,0.008630569288448044,0.10525490900364827,0.0,0.130047716249282,2992,0.0464572192513369,not selected,crosses zero
NSCLC-Aung2025,immunotherapy_response,1,CD20,-0.14627560230890185,0.32830336830671997,0.2,15,0.0,-0.14931239443779257,0.39251239385049497,-1.4488494851763478,0.0,2992,0.18683155080213903,negative,crosses zero
NSCLC-Aung2025,immunotherapy_response,1,CD21,-0.858058792361133,0.6143584255631158,0.8666666666666667,15,1.0,-0.4103666942932986,0.5916551618433255,-1.8435769765522323,0.0,2992,0.4375,negative,crosses zero
NSCLC-Aung2025,immunotherapy_response,1,CD31,0.05435324192947136,0.13006321772789642,0.26666666666666666,15,0.0,0.10417408819220839,0.2781649816887261,0.0,1.0212764326531667,2992,0.19953208556149732,positive,crosses zero
