dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,clinical_type,HR+HER2+,Cytokeratin 8/18,2,0.24719300987068976,0.36249734661780986,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,DNA1,0,0.3577120472881393,0.3453268203836362,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,DNA1,1,0.3159209406624977,0.1868471408793086,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,DNA1,2,0.31737009410971134,0.1930708365087065,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,EGFR,0,-0.011944215071674669,0.026708076838142084,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,EGFR,1,-0.026972579777385052,0.2958541364990083,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,EGFR,2,-0.0468969743313428,0.10486482254394525,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,Ecadherin,0,-0.4979363840369416,0.19973558123328908,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Ecadherin,1,-0.6160633013356327,0.26412472748635507,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Ecadherin,2,-0.614574607311849,0.5558524714784296,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Estrogen,0,-0.3764841187595398,0.5538933261771024,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Estrogen,1,-0.26158811595891274,0.20392392872825438,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Estrogen,2,-0.291554256373869,0.37341643455237783,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Fibronectin,0,0.37712460396114844,0.2395491903539634,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Fibronectin,1,0.3702690536155006,0.06046381023550842,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Fibronectin,2,0.41621675333399066,0.09277607477599446,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,GATA3,0,0.2014216147784686,0.1746164862208782,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,GATA3,1,0.12700963806147603,0.13586456953888934,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,GATA3,2,0.07903747734720548,0.07954865309673226,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Histone H3,0,0.39708830207139056,0.29604132813817646,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Histone H3,1,0.34381731967519985,0.16205798789442397,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Histone H3,2,0.4077638993172837,0.41001061603333355,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Keratin 14 (KRT14),0,-5.980721514906572e-05,0.00013373299861826616,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,Keratin 14 (KRT14),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2+,Keratin 14 (KRT14),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2+,Ki-67,0,-0.7737219018971544,0.49028428610651675,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Ki-67,1,-0.5649074144120144,0.08330300441516081,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Ki-67,2,-0.5870524853027714,0.3211011608968851,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Progesterone Receptor A/B,0,-0.12970899173620618,0.14326617899118296,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Progesterone Receptor A/B,1,-0.08717135365955402,0.17668525997294393,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,Progesterone Receptor A/B,2,-0.1366832788007941,0.30563310278613154,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,SMA,0,0.0006654809118549203,0.02242269169155165,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,SMA,1,0.047562986611815884,0.09534285721633204,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,SMA,2,0.02549593929826502,0.08098584702568747,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Slug,0,0.11876298628758568,0.16421382601735124,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,Slug,1,0.06028796642394714,0.07973245973745825,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Slug,2,0.10130884249284655,0.157456810431411,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Twist,0,-0.13016736438143095,0.27658920485338306,0.4,5,False
