dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK lo HR lo),1,-0.05114341901627974,0.11436016152215692,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK lo HR lo),2,-0.03402578105498836,0.048627416366385325,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK+ HR hi),0,0.090611767602584,0.15489983707289967,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK+ HR hi),1,0.09572471881743064,0.1538366947971134,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK+ HR hi),2,0.11424589032754524,0.0981946024267918,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK+ HR lo),0,-0.33819929267251436,0.24362353655473226,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK+ HR lo),1,-0.24536036461431934,0.24696923668203696,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK+ HR lo),2,-0.21607216428153153,0.2892371141852297,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK+ HR+),0,0.09442752832486757,0.13132118655430786,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK+ HR+),1,0.12452178623940494,0.21302785577718708,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK+ HR+),2,0.09889844515726771,0.09157609129833616,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK7+ CK hi Ecadh hi),0,0.08442803571114255,0.0868359473319163,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK7+ CK hi Ecadh hi),1,0.1329613941637991,0.1579465477521605,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK7+ CK hi Ecadh hi),2,0.14154441256245281,0.24888508721358324,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK7+),0,-1.308108725137535,0.46437294006134755,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK7+),1,-1.283838280070161,0.18279749718939933,1.0,5,True
