dataset,task,scheme,model,class,seed,fold,feature,mean_abs_shap,mean_shap,value_shap_spearman,top_feature,n_explained_regions
bc_jackson2020,OS,cv,cox,risk,0,4,Stroma (SMA hi Vimentin hi),0.06572795259484461,0.028349632612185486,-1.0,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Stroma (Small circular),0.015282608101036205,-0.0010514430123661823,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Stroma (Small elongated),0.013164957379174613,-0.004999276602635295,0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,Stroma (Vimentin hi),0.044837479872821134,0.011149905385564726,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,T & B cells,0.053416093961179814,0.024124331126858287,1.0,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,T cell,0.04059987075675045,0.005469365300137346,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Tumor (Apoptotic),0.06350841151547174,-0.01811725109612658,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Tumor (Basal CK),1.1547934141638125e-05,5.391083655671459e-06,-1.0,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,Tumor (CK lo HR hi p53+),0.0407157978017588,0.010962509255362528,0.9999999999999998,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Tumor (CK lo HR lo),0.03520447596501372,0.0010660777001445766,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Tumor (CK+ HR hi),0.016120374311240568,-0.0004835793631275756,1.0,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Tumor (CK+ HR lo),0.01946732169445541,0.0020899214083742014,-1.0,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Tumor (CK+ HR+),0.013497896395275365,0.0011497185920937916,-1.0,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,Tumor (CK7+ CK hi Ecadh hi),0.00956232311513211,-0.002855299720910043,-0.9999999999999998,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,Tumor (CK7+),0.09086839987527386,0.012831323345569301,-1.0,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Tumor (Epithelial low),0.03773598166036012,0.005226339602045385,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Tumor (Hypoxic),0.03363339263307801,-0.002263289372503063,1.0,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Tumor (Myoepithelial),0.02343881283360946,0.006421188030928946,-1.0,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Tumor (Proliferative),0.01835406732051488,-0.009994200746963854,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Tumor (p53+ EGFR+),0.01234612984695573,-0.01157871509257686,0.9999999999999998,False,75
bc_jackson2020,OS,cv,cox,risk,1,0,B cell,0.0239986607104595,0.015411789249222516,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Endothelial,0.005902172716239939,0.00034630876417533914,0.9999999999999999,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,Macrophage,0.022868187748237765,-0.009426183447848143,0.9999999999999999,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Stroma (Fibronectin hi),0.03063295869314962,0.0002645923304948717,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Stroma (Large elongated),0.07478265867993834,-0.016198135336425078,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Stroma (SMA hi Vimentin hi),0.05207112218483865,-0.030618908731365337,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Stroma (Small circular),0.048007066256205114,-0.004759466930942918,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Stroma (Small elongated),0.00906271589264145,0.0002956437162336217,-1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,Stroma (Vimentin hi),0.02426873087337473,-0.0032178731808247614,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,T & B cells,0.007737929431852815,0.0018766133453863108,-1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,T cell,0.022732847574446453,-0.010936523528243518,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Tumor (Apoptotic),0.04247911345765339,0.013906717042214729,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Tumor (Basal CK),0.0028365228067330295,0.0001994045517200199,-1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,Tumor (CK lo HR hi p53+),0.01361902599123747,0.004494839437813188,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Tumor (CK lo HR lo),0.03576566047486478,-0.0015695067699429872,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Tumor (CK+ HR hi),0.05777752097853591,0.010594636404805036,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Tumor (CK+ HR lo),0.03014374766348008,-0.005590472152074599,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Tumor (CK+ HR+),0.013572622159950174,-0.0031293930468241477,-1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,Tumor (CK7+ CK hi Ecadh hi),0.01826654581053677,0.003481239162062963,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Tumor (CK7+),0.07083548475314598,0.0236322978604074,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Tumor (Epithelial low),0.0706220525685207,0.013831038964265388,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Tumor (Hypoxic),0.04945489094239405,-0.0011736494388280973,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Tumor (Myoepithelial),0.023523377522468636,0.0016356542671126222,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Tumor (Proliferative),0.06447981495053948,-0.020389400673585165,0.9999999999999999,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Tumor (p53+ EGFR+),0.022253791345766796,0.0016473775383698162,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,1,B cell,0.02074590750743234,0.011119134221279275,-0.9999999999999998,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Endothelial,0.016555676383683743,-0.0020209402873998883,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Macrophage,0.06453790899909874,-0.03728066793633228,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Stroma (Fibronectin hi),0.09390717881044551,-0.0010067073742655189,1.0,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Stroma (Large elongated),0.07764100248403984,0.0021519531291518744,1.0,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Stroma (SMA hi Vimentin hi),0.034716321791724854,0.01386715249906603,-1.0,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Stroma (Small circular),0.04336776417455498,-0.00864388354210707,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Stroma (Small elongated),0.001988859518555149,-4.526894373973961e-05,-0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,1,1,Stroma (Vimentin hi),0.007811692568120156,0.0018074701448543174,-1.0,False,75
bc_jackson2020,OS,cv,cox,risk,1,1,T & B cells,0.0021141149803987173,0.0005296720637740457,-1.0,False,75
bc_jackson2020,OS,cv,cox,risk,1,1,T cell,0.020042601311219075,-0.004205283744526164,-1.0,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Tumor (Apoptotic),0.033339943012198114,0.009505526842134066,-1.0,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Tumor (Basal CK),0.0014487323749393468,-0.0006431720611526491,0.9999999999999998,False,75
bc_jackson2020,OS,cv,cox,risk,1,1,Tumor (CK lo HR hi p53+),0.013031916043122324,-0.013031916043122324,1.0,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Tumor (CK lo HR lo),0.055589350044047234,0.0026285622088444236,1.0,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Tumor (CK+ HR hi),0.018544789908287087,-0.00041213233551328296,1.0,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Tumor (CK+ HR lo),0.031035488510357433,0.0018658343173901175,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Tumor (CK+ HR+),0.03267259679766703,-0.001063704652061445,-1.0,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Tumor (CK7+ CK hi Ecadh hi),0.005326130307903351,-0.000994140239150205,-1.0,False,75
bc_jackson2020,OS,cv,cox,risk,1,1,Tumor (CK7+),0.07174247853120132,0.05293747153364289,-1.0,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Tumor (Epithelial low),0.057567437460214116,-0.015981180251881083,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Tumor (Hypoxic),0.0704937758786157,0.02448726339710633,1.0,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Tumor (Myoepithelial),0.04354093572161283,-0.00738348587511017,-0.9999999999999998,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Tumor (Proliferative),0.041438299544869404,-0.022133687610418507,1.0,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Tumor (p53+ EGFR+),0.01568494533086651,-0.0023225604045626256,-1.0,True,75
bc_jackson2020,OS,cv,cox,risk,1,2,B cell,0.020022400457901424,0.01529749272910811,-0.9999999999999998,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Endothelial,0.0042574229114661025,-0.00025753036278307404,-0.9999999999999998,False,70
bc_jackson2020,OS,cv,cox,risk,1,2,Macrophage,0.0007779329413012976,0.0001667118792760497,-0.9999999999999998,False,70
bc_jackson2020,OS,cv,cox,risk,1,2,Stroma (Fibronectin hi),0.054457637778128,-0.002971077202740334,1.0,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Stroma (Large elongated),0.04413814452106691,-0.006988206970368718,1.0,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Stroma (SMA hi Vimentin hi),0.051510766386025565,0.0014814849308437434,-1.0,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Stroma (Small circular),0.017236946338373194,-0.0002309388081706333,-1.0,True,70
