dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,clinical_type,HR-HER2+,utag_0003,1,-0.015697266161441802,0.0710065149314566,0.4,5,False
BC-Jackson2020,clinical_type,HR-HER2+,utag_0003,2,0.002498805522918701,0.04569047484877,0.6,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0004,0,-0.32179658859968185,0.61408806261423,1.0,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0004,1,0.018675875663757325,0.21958383880913815,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0004,2,0.03916010092943907,0.05664909376176713,1.0,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0005,0,-0.012738016992807388,0.18056723943686975,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0005,1,-1.11480969786644,1.5757413848268906,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0005,2,-0.26410823315382004,0.34298371555736396,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0006,0,0.0831221155822277,0.26149781666674177,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0006,1,0.13906834721565248,0.09849354455285442,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0006,2,-0.28763380348682405,0.9284202016042674,1.0,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0007,0,-0.3623892813920975,1.497835035604194,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0007,1,-0.050839127600193025,0.35026190530148543,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0007,2,-0.06691569983959197,0.2684748643695979,0.6,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0008,0,-0.16667112037539483,0.5706294391636068,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0008,1,-0.1931133195757866,0.5374553408338691,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0008,2,-0.3651046758983284,0.9009030158358058,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0009,0,0.1298766086809337,0.27905370883628955,1.0,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0009,1,-0.06073439233005047,0.20013671973388844,1.0,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0009,2,-0.00884995311498642,0.13426114590959443,0.6,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0000,0,-0.6532264642417431,0.9126670483814894,1.0,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0000,1,-0.362772935628891,0.7162882603087616,0.8,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0000,2,-0.010637392103672028,0.45915240332465396,1.0,5,True
