dataset,task,scheme,model,class,feature,mean_abs_shap,sd_abs_shap,mean_shap,value_shap_spearman,top_fold_frequency,n_fold_models,n_explained_regions,direction_consistency,direction
bc_metabric_ali2020,DSS,cv,cox,risk,pmTOR,0.028446701708164605,0.010391019220667186,-7.105876479794337e-05,1.0,0.06666666666666667,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,Sox9,0.02626032185077875,0.012731047679381666,0.0012407516003541804,-0.6,0.2,15,1596,0.8,higher value decreases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,CK8_18,0.024236533323077947,0.026934470976111166,0.0014525960594162478,-0.06666666666666667,0.26666666666666666,15,1596,0.5333333333333333,higher value decreases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,Vimentin,0.023303653205802004,0.01874639685613078,-0.000834531432996682,0.7333333333333333,0.2,15,1596,0.8666666666666667,higher value increases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,CD44,0.020785615833556637,0.01703573824199663,0.00036292044359089934,-0.2,0.13333333333333333,15,1596,0.6,higher value decreases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,CAIX,0.01992329052750518,0.015788162225350663,-0.00031561458805143673,-0.6,0.2,15,1596,0.8,higher value decreases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,Fibronectin,0.019594056662146118,0.01677445722933728,-0.00010203350897909184,0.3333333333333333,0.2,15,1596,0.6666666666666666,higher value increases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,EGFR,0.018391101097087102,0.007265617026095662,0.0002898269748849603,1.0,0.0,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,CK14,0.016417002011599367,0.018479582915086643,0.00040552841227860156,-0.06666666666666667,0.13333333333333333,15,1596,0.5333333333333333,higher value decreases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,CD45,0.015552405311282448,0.010051349330450137,-4.1767120237166e-05,-0.06666666666666667,0.0,15,1596,0.5333333333333333,higher value decreases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,CD3,0.015377387098752218,0.012922060403398602,-0.0008951642699793855,0.06666666666666667,0.06666666666666667,15,1596,0.5333333333333333,higher value increases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,DNA2,0.013142285756401719,0.011046694445673565,0.0002769345340318244,0.3333333333333333,0.0,15,1596,0.6666666666666666,higher value increases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,DNA1,0.012978506861812029,0.013370242401305518,0.0006130785080461876,-0.2,0.06666666666666667,15,1596,0.6,higher value decreases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,vWF_CD31,0.01192673878997813,0.008880883691189792,0.00027343246458837644,0.3333333333333333,0.0,15,1596,0.6666666666666666,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,Erk1_2,0.13644241975451818,0.024590905546152547,0.00023147142758833948,-1.0,1.0,15,1596,1.0,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,PR,0.11998035517456257,0.02762397610759192,-0.001641249607205204,-1.0,1.0,15,1596,1.0,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,Ki67,0.11952062809466965,0.03723457844754671,-3.84030519761711e-05,1.0,1.0,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,HER2,0.11555130669794873,0.03447719786681939,-0.0001799602958969762,1.0,1.0,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,c_Myc,0.10619891033756314,0.029992988025757086,0.000955142675382161,1.0,1.0,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,CK7,0.09631107332445385,0.01923462919228018,-0.0005516076662098607,1.0,1.0,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,p53,0.0835711442594656,0.019220233988059304,0.00041271269983964216,1.0,1.0,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,CK19,0.08272197665017278,0.031159330615671336,0.00014200968752095257,-1.0,0.9333333333333333,15,1596,1.0,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,Twist,0.07374539298286578,0.032031246565684506,-0.0006598112363037947,-1.0,0.8666666666666667,15,1596,1.0,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,ER,0.07211532885468618,0.031030278938556536,-0.00046334725290206666,1.0,0.8666666666666667,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,pS6,0.06959590935259288,0.015767787372468475,-0.0006753379748153956,-1.0,1.0,15,1596,1.0,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,Beta_catenin,0.06955461339070057,0.025539032493867294,0.0012949846448722976,-1.0,0.9333333333333333,15,1596,1.0,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,CD20,0.0674457268786639,0.017360773920851974,-5.247494895079582e-06,-1.0,0.9333333333333333,15,1596,1.0,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,panCK,0.05735869166667714,0.02925700829176494,0.0011603864699964808,-0.8666666666666667,0.7333333333333333,15,1596,0.9333333333333333,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,SMA,0.05447038899228177,0.02669814246999208,0.0012543863856684684,-0.8666666666666667,0.6666666666666666,15,1596,0.9333333333333333,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,HH3_ph,0.05035288658181922,0.025657713040993266,0.000191737494698546,1.0,0.5333333333333333,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,Vimentin,0.04103369530882631,0.027774043870060498,0.001524165015780745,-0.8666666666666667,0.4,15,1596,0.9333333333333333,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,CK5,0.04042837559657588,0.01481000461075547,0.0021117056816298825,-0.7333333333333333,0.5333333333333333,15,1596,0.8666666666666667,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,EpCAM,0.03925922555642849,0.02610924886469367,-0.0007368843210184873,0.8666666666666667,0.4666666666666667,15,1596,0.9333333333333333,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,pmTOR,0.03746122076585103,0.027981874130645425,-0.0003920729657280095,0.7333333333333333,0.4,15,1596,0.8666666666666667,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,vWF_CD31,0.03426714526113652,0.01595241055205628,0.00022254257536994472,1.0,0.4,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,GATA3,0.03420219772244648,0.02209312887193626,-0.0004003850207444117,-0.4666666666666667,0.2,15,1596,0.7333333333333333,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,c_PARP_c_Casp3,0.0333212945996733,0.02155930217847038,0.0014279468942870418,0.7333333333333333,0.3333333333333333,15,1596,0.8666666666666667,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,HH3_total,0.0315753699038618,0.025287323063392066,0.0006999216431032956,0.7333333333333333,0.4,15,1596,0.8666666666666667,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,Slug,0.03154430902633712,0.021187057954028483,-0.0017881004956997607,0.6,0.4666666666666667,15,1596,0.8,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,CAIX,0.029017364166254233,0.012501762631390596,0.000863768124655657,-0.6,0.06666666666666667,15,1596,0.8,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,CK8_18,0.02874999110569965,0.01901386645854077,0.0006628757895161358,-0.06666666666666667,0.26666666666666666,15,1596,0.5333333333333333,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,CD44,0.027689873482702666,0.01905799887039467,0.0001390432048608258,0.3333333333333333,0.26666666666666666,15,1596,0.6666666666666666,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,Sox9,0.026707917665749863,0.02244939946329766,-0.0008288550541556319,-0.2,0.2,15,1596,0.6,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,CD3,0.026335771775918258,0.017913235757882135,3.9527945986659676e-05,0.06666666666666667,0.13333333333333333,15,1596,0.5333333333333333,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,DNA2,0.02575345570334874,0.015571082702709155,0.0012613998487547777,1.0,0.2,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,H3K27me3,0.02371079524652316,0.01369766017334864,0.0003499785401641394,0.06666666666666667,0.13333333333333333,15,1596,0.5333333333333333,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,E_cadherin,0.02318247829000658,0.016574485241007568,-0.00042632803747283046,0.06666666666666667,0.2,15,1596,0.5333333333333333,higher value increases prediction
