dataset,task,scheme,model,class,seed,fold,feature,mean_abs_shap,mean_shap,value_shap_spearman,top_feature,n_explained_regions
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,2,tcn_fraction__5,0.12007491559746786,0.0016380400201000851,-1.0,True,78
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,2,tcn_fraction__1,0.0,0.0,,True,78
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,2,tcn_fraction__2,0.11330756101886323,0.026808830624620104,-1.0,True,78
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,2,tcn_fraction__3,0.09793377647381767,0.0012765272423746947,0.9999999999999999,True,78
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,2,tcn_fraction__4,0.0,0.0,,True,78
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,2,tcn_fraction__5,0.014383551695757998,-0.00019621777947205878,1.0,True,78
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,3,tcn_fraction__1,0.0,0.0,,True,77
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,3,tcn_fraction__2,0.07723053180024231,0.00909595529553022,1.0,True,77
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,3,tcn_fraction__3,0.030263259847177964,-0.0031075753816831265,-0.9999999999999999,True,77
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,3,tcn_fraction__4,0.027420672442836844,-0.0005237239639367465,1.0,True,77
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,3,tcn_fraction__5,0.07092391429471433,-0.0038679626326113504,-1.0,True,77
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,3,tcn_fraction__1,0.0,0.0,,True,77
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,3,tcn_fraction__2,0.0,0.0,,True,77
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,3,tcn_fraction__3,0.0,0.0,,True,77
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,3,tcn_fraction__4,0.0016303204233381614,3.113847322226226e-05,-1.0,True,77
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,3,tcn_fraction__5,0.10402301457630792,0.005673081319804298,1.0,True,77
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,3,tcn_fraction__1,0.10553249237563332,0.021087480244172386,-1.0,True,77
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,3,tcn_fraction__2,0.0,0.0,,True,77
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,3,tcn_fraction__3,0.19822512737307155,0.020354698369118393,0.9999999999999999,True,77
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,3,tcn_fraction__4,0.025665031036203937,-0.000490191909657259,1.0,True,77
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,3,tcn_fraction__5,0.12635568408826928,-0.006891033431129923,-1.0,True,77
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,3,tcn_fraction__1,0.03250156277547575,-0.006494455380557483,1.0,True,77
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,3,tcn_fraction__2,0.008269098126449326,-0.000973906888108464,-1.0,True,77
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,3,tcn_fraction__3,0.0,0.0,,True,77
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,3,tcn_fraction__4,0.10443011434841691,0.001994573749237431,-1.0,True,77
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,3,tcn_fraction__5,0.08103772391389813,0.004419537345729849,1.0,True,77
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,4,tcn_fraction__1,0.12398148068810293,-0.02651881836046732,0.9999999999999998,True,68
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,4,tcn_fraction__2,0.0,0.0,,True,68
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,4,tcn_fraction__3,0.01900566214134881,-0.005050067587047301,-1.0,True,68
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,4,tcn_fraction__4,0.06357895376391527,-0.008133396926971423,1.0,True,68
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,4,tcn_fraction__5,0.11625973575273191,-0.0026772070266914104,-1.0,True,68
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,4,tcn_fraction__1,0.01673851386737572,0.0035802573610955,-0.9999999999999998,True,68
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,4,tcn_fraction__2,0.0,0.0,,True,68
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,4,tcn_fraction__3,0.03979791260634466,-0.010574856429136694,-1.0,True,68
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,4,tcn_fraction__4,0.007215844930477284,-0.000923093689162841,1.0,True,68
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,4,tcn_fraction__5,0.0,0.0,,True,68
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,4,tcn_fraction__1,0.1659084453173577,0.035486718672982594,-0.9999999999999998,True,68
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,4,tcn_fraction__2,0.043910161228160736,0.003951971519727417,1.0,True,68
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,4,tcn_fraction__3,0.15176916174016297,0.0403271676996644,1.0,True,68
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,4,tcn_fraction__4,0.012145364930593724,0.0015537071303539218,-1.0,True,68
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,4,tcn_fraction__5,0.0,0.0,,True,68
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,4,tcn_fraction__1,6.816095849729753e-05,-1.4579178016210243e-05,0.9999999999999998,True,68
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,4,tcn_fraction__2,0.17306295490793638,-0.015575890631834132,-1.0,True,68
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,4,tcn_fraction__3,7.13310419591529e-08,1.8953645512013928e-08,1.0,True,68
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,4,tcn_fraction__4,0.12539710171016563,0.016041541128338586,-1.0,True,68
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,4,tcn_fraction__5,0.0,0.0,,True,68
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,1,0,tcn_fraction__1,0.0,0.0,,True,75
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,1,0,tcn_fraction__2,0.0,0.0,,True,75
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,1,0,tcn_fraction__3,0.1567199528127254,0.013820602031535891,-1.0,True,75
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,1,0,tcn_fraction__4,0.0023817885232740588,9.579413115808043e-05,1.0,True,75
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,1,0,tcn_fraction__5,0.12064540367058271,-0.010057480073560925,-0.9999999999999998,True,75
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,1,0,tcn_fraction__1,0.0,0.0,,True,75
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,1,0,tcn_fraction__2,0.0006207849606982734,-0.00024589152308674084,1.0,True,75
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,1,0,tcn_fraction__3,0.0372536306775573,0.0032852715597712304,-1.0,True,75
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,1,0,tcn_fraction__4,2.8482402185473147e-05,-1.1455454352856778e-06,-1.0,True,75
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,1,0,tcn_fraction__5,0.07833626281527407,0.006530422032927865,0.9999999999999998,True,75
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,1,0,tcn_fraction__1,0.06496337863240566,-0.015090265468104118,-0.9999999999999999,True,75
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,1,0,tcn_fraction__2,0.0,0.0,,True,75
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,1,0,tcn_fraction__3,0.10897341519755505,-0.009609996534789935,1.0,True,75
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,1,0,tcn_fraction__4,0.030457821436316774,0.0012249956337220126,1.0,True,75
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,1,0,tcn_fraction__5,0.02638875093135983,-0.002199871098139711,-0.9999999999999998,True,75
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,1,0,tcn_fraction__1,0.0,0.0,,True,75
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,1,0,tcn_fraction__2,0.023732438467926817,0.0094003653614238,-1.0,True,75
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,1,0,tcn_fraction__3,0.08243883657067766,-0.007270001883854887,1.0,True,75
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,1,0,tcn_fraction__4,0.21108190327867646,-0.008489589789432435,-1.0,True,75
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,1,0,tcn_fraction__5,0.021399941773669356,0.0017839841503760785,0.9999999999999998,True,75
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,1,1,tcn_fraction__1,0.0,0.0,,True,82
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,1,1,tcn_fraction__2,0.0,0.0,,True,82
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,1,1,tcn_fraction__3,0.0432493911587029,0.011643615536337032,-1.0,True,82
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,1,1,tcn_fraction__4,0.031185738724237046,0.0070912706611834285,1.0,True,82
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,1,1,tcn_fraction__5,0.22863337722059704,-0.0033850736177883476,-1.0,True,82
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,1,1,tcn_fraction__1,0.0,0.0,,True,82
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,1,1,tcn_fraction__2,0.0,0.0,,True,82
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,1,1,tcn_fraction__3,0.0045234896434936805,0.0012178153930114727,-1.0,True,82
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,1,1,tcn_fraction__4,0.002690817164578939,0.0006118602154182008,1.0,True,82
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,1,1,tcn_fraction__5,0.056206949269824905,0.0008321823498503287,1.0,True,82
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,1,1,tcn_fraction__1,0.28218103261550087,-0.04371857860487378,-0.9999999999999999,True,82
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,1,1,tcn_fraction__2,0.0,0.0,,True,82
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,1,1,tcn_fraction__3,0.13228703440219408,-0.03561435959570474,1.0,True,82
