dataset,task,scheme,model,class,seed,fold,feature,mean_abs_shap,mean_shap,value_shap_spearman,top_feature,n_explained_regions
bc_jackson2020,OS,cv,cox,risk,1,1,Cytokeratin 7,0.043213968866418345,0.005956473244033162,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Cytokeratin 8/18,0.004539373670108656,0.0007367726900065777,-0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,1,1,DNA1,0.011566202304864265,-0.001756414988533096,0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,1,1,EGFR,0.04656461473696678,-0.0015025531059702183,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Ecadherin,0.20826130019000919,0.04707696309588809,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Estrogen,0.0015653164722869344,-5.483586027108383e-05,-0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,1,1,Fibronectin,0.011701306521288351,-0.0011933417602515636,0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,1,1,GATA3,0.09917818174928975,-0.003632532517448633,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Histone H3,0.06299744078355371,0.0019217148613352903,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Keratin 14 (KRT14),0.025905094787289536,0.0040834378720815264,-0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,1,1,Ki-67,0.08075931005150433,-0.021376226758410652,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Progesterone Receptor A/B,0.026122486172095047,0.0008076439748647884,-0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,1,1,SMA,0.013658755901890203,0.00026599320514137916,0.9999999999999999,False,75
