region_id,domain_00,domain_01,domain_02,domain_03,domain_04,domain_05,domain_06,domain_07,domain_08,domain_09
BaselTMA_SP43_243_X14Y3,0.046153846153846156,0.001282051282051282,0.17692307692307693,0.1064102564102564,0.0,0.0,0.27692307692307694,0.04230769230769231,0.18205128205128204,0.16794871794871793
BaselTMA_SP43_244_X3Y1,0.321197686287853,0.0,0.003402517863218782,0.31099013269819664,0.0,0.0,0.008846546444368834,0.0,0.23647499149370535,0.11908812521265737
BaselTMA_SP43_244_X4Y1,0.0,0.0,0.018518518518518517,0.018518518518518517,0.0,0.0,0.0,0.0,0.7962962962962963,0.16666666666666666
BaselTMA_SP43_245_X6Y5,0.26836646499567846,0.0012964563526361278,0.00972342264477096,0.05812445980985307,0.0,0.0023768366464995676,0.6583837510803803,0.0,0.000864304235090752,0.000864304235090752
BaselTMA_SP43_246_X2Y6,0.03624856156501726,0.17894131185270426,0.0189873417721519,0.02991944764096663,0.0005753739930955121,0.0017261219792865361,0.6518987341772152,0.0005753739930955121,0.037399309551208286,0.04372842347525892
BaselTMA_SP43_248_X8Y8,0.11779448621553884,0.0,0.0,0.02506265664160401,0.0,0.0,0.0,0.0,0.8132832080200502,0.043859649122807015
BaselTMA_SP43_250_X1Y3,0.36752136752136755,0.0,0.014245014245014245,0.16687016687016687,0.0,0.0,0.17338217338217338,0.0,0.11558811558811559,0.1623931623931624
BaselTMA_SP43_250_X2Y3,0.09073265405143134,0.026200873362445413,0.0024260067928190197,0.05579815623483746,0.0,0.0009704027171276079,0.12518195050946143,0.3532265890344493,0.07714701601164484,0.2683163512857836
BaselTMA_SP43_252_X6Y7,0.5636569701548924,0.0,0.009822440498677748,0.013222516055912353,0.0,0.0011333585190782018,0.2217604835663015,0.0026445032111824707,0.18095957687948622,0.00680015111446921
BaselTMA_SP43_260_X10Y4,0.26617179215270415,0.0,0.127960410038883,0.1647225167903853,0.0,0.0010604453870625664,0.28950159066808057,0.0010604453870625664,0.0021208907741251328,0.1474019088016967
BaselTMA_SP43_260_X9Y4,0.08996138996138996,0.02857142857142857,0.010038610038610039,0.16756756756756758,0.0,0.0003861003861003861,0.6293436293436293,0.0,0.010424710424710425,0.0637065637065637
