n_cells,frac__tumor,frac__t_cell,frac__cd8,frac__cd4,frac__b_cell,frac__apc,frac__immune,frac__stroma,region_id
6017.0,0.45022436430114676,0.027422303473491772,0.013129466511550607,0.014292836961941167,0.0033239155725444574,0.11301312946651156,0.16303805883330563,0.15572544457370782,UPMC_c002_v001_r001_reg012
6087.0,0.40036142598981433,0.1818629866929522,0.03844258255298177,0.14342040413997043,0.005749958928864794,0.2078199441432561,0.41991128634795466,0.1253491046492525,UPMC_c002_v001_r001_reg010
2421.0,0.47377116893845517,0.1482858323007022,0.07434944237918216,0.07393638992152003,0.01569599339116068,0.08715406856670797,0.31020239570425445,0.07971912432878976,UPMC_c002_v001_r001_reg018
2920.0,0.3910958904109589,0.1297945205479452,0.047602739726027396,0.0821917808219178,0.04315068493150685,0.1773972602739726,0.37397260273972605,0.10171232876712329,UPMC_c002_v001_r001_reg019
6717.0,0.2782492184010719,0.1606371892213786,0.08277504838469554,0.07786214083668304,0.032901592973053444,0.15840404942682745,0.519130564239988,0.12401369659073991,UPMC_c002_v001_r001_reg021
6602.0,0.6541956982732505,0.05846713117237201,0.035140866404119966,0.023326264768252045,0.03574674341108755,0.10224174492578007,0.23735231747955166,0.05543774613753408,UPMC_c002_v001_r001_reg022
6752.0,0.5322867298578199,0.08619668246445497,0.03895142180094787,0.04724526066350711,0.013181279620853081,0.08382701421800948,0.2634774881516588,0.13373815165876776,UPMC_c002_v001_r001_reg023
5632.0,0.47602982954545453,0.03515625,0.020596590909090908,0.01455965909090909,0.028941761363636364,0.07492897727272728,0.3386008522727273,0.04580965909090909,UPMC_c002_v001_r001_reg024
5416.0,0.2692023633677991,0.1706056129985229,0.1094903988183161,0.061115214180206795,0.03120384047267356,0.22525849335302806,0.5140324963072378,0.07625553914327918,UPMC_c002_v001_r001_reg025
5058.0,0.4043100039541321,0.08877026492684856,0.04151838671411625,0.04725187821273231,0.03855278766310795,0.14412811387900357,0.3778173190984579,0.09608540925266904,UPMC_c002_v001_r001_reg026
2239.0,0.5212148280482358,0.04332291201429209,0.030817329164805715,0.012505582849486378,0.005359535506922733,0.1125502456453774,0.26127735596248325,0.04421616793211255,UPMC_c002_v001_r001_reg035
5252.0,0.2934120335110434,0.16603198781416603,0.0376999238385377,0.12833206397562832,0.03255902513328256,0.25495049504950495,0.503046458492003,0.06264280274181264,UPMC_c002_v001_r001_reg032
5831.0,0.5909792488423941,0.08574858514834505,0.0675698850968959,0.01817870005144915,0.011833304750471616,0.12690790601955068,0.23700908935002574,0.09295146630080604,UPMC_c002_v001_r001_reg030
7825.0,0.5557827476038338,0.10300319488817891,0.0523961661341853,0.05060702875399361,0.029904153354632586,0.1182108626198083,0.26747603833865813,0.05214057507987221,UPMC_c002_v001_r001_reg029
5134.0,0.5348656018698871,0.06349824698091157,0.025710946630307752,0.03778730035060382,0.011297234125438255,0.1024542267238021,0.20763537202960655,0.08317101675107129,UPMC_c002_v001_r001_reg028
6263.0,0.5674596838575763,0.04614402043749002,0.02171483314705413,0.024429187290435892,0.010857416573527064,0.09819575283410506,0.17052530736068977,0.16190324125818298,UPMC_c002_v001_r001_reg027
3718.0,0.4690693921463152,0.09359870898332437,0.02608929532006455,0.06750941366325981,0.006186121570736955,0.10247444862829479,0.26008606777837545,0.1301775147928994,UPMC_c003_v001_r001_reg002
3364.0,0.45511296076099883,0.08888228299643282,0.04191438763376932,0.0469678953626635,0.027348394768133173,0.11682520808561236,0.2609988109393579,0.09215219976218787,UPMC_c003_v001_r001_reg003
