task,kind,region_id,n_cells,top_k,top_expected_frac,background_frac,enrichment,passed,dataset,selected
motif_cd8_high,control,NTImg0790,1095,110,0.509090909090909,0.25205479452054796,2.019762845849802,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0794,1440,144,0.14583333333333334,0.07708333333333334,1.8918918918918919,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0795,1652,166,0.1566265060240964,0.09745762711864407,1.607124148768989,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0796,1438,144,0.2847222222222222,0.24200278164116829,1.1765245849297574,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0800,1597,160,0.26875,0.3807138384470883,0.7059107730263158,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0801,1906,191,0.28272251308900526,0.21091290661070305,1.3404704227553332,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0802,1108,111,0.44144144144144143,0.2924187725631769,1.509620731842954,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0806,1694,170,0.3235294117647059,0.23376623376623376,1.3839869281045754,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0807,2189,219,0.1324200913242009,0.1247144814984011,1.0617860069914864,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0808,1951,196,0.1836734693877551,0.15684264479753973,1.1710684273709484,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0809,1771,178,0.06741573033707865,0.060982495765104464,1.1054931335830211,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0810,1662,167,0.15568862275449102,0.11191335740072202,1.391153177515936,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0811,1748,175,0.1657142857142857,0.13215102974828374,1.2539764996907854,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0815,711,72,0.18055555555555555,0.08157524613220815,2.2133620689655173,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0816,591,60,0.0,0.04568527918781726,0.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0817,1086,109,0.29357798165137616,0.4106813996316759,0.7148558028551446,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0818,1881,189,0.10052910052910052,0.022328548644338118,4.502267573696145,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0819,1963,197,0.13705583756345177,0.04533876719307183,3.022928192551189,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0820,2147,215,0.14418604651162792,0.04937121564974383,2.920447564721369,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0824,1310,131,0.0,0.0015267175572519084,0.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0825,833,84,0.011904761904761904,0.007202881152460984,1.6527777777777777,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0826,1258,126,0.0,0.001589825119236884,0.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0830,693,70,0.35714285714285715,0.27994227994227994,1.2757731958762888,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0831,745,75,0.25333333333333335,0.11946308724832215,2.12059925093633,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0832,897,90,0.2,0.07469342251950947,2.6776119402985077,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0836,986,99,0.46464646464646464,0.33468559837728196,1.3883073155800427,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0837,773,78,0.14102564102564102,0.1203104786545925,1.1721808657292527,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0838,854,86,0.3488372093023256,0.2540983606557377,1.3728432108027007,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0843,2255,226,0.07079646017699115,0.027937915742793792,2.534063773001826,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0844,2049,205,0.09268292682926829,0.020497803806734993,4.5216027874564455,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0845,1437,144,0.2777777777777778,0.15031315240083507,1.847993827160494,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0849,2023,203,0.1921182266009852,0.12308452792881859,1.5608641462401327,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0850,1888,189,0.13756613756613756,0.2044491525423729,0.6728623516188282,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0851,1872,188,0.14893617021276595,0.08066239316239317,1.8464139777370718,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0852,524,53,0.0,0.03625954198473282,0.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0853,756,76,0.21052631578947367,0.08597883597883597,2.448582995951417,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0854,679,68,0.014705882352941176,0.045655375552282766,0.3221062618595826,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0855,2246,225,0.13333333333333333,0.024487978628673197,5.444848484848484,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0856,2394,240,0.17083333333333334,0.07017543859649122,2.434375,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0857,1439,144,0.027777777777777776,0.04169562195969423,0.6662037037037037,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0861,1745,175,0.48,0.5805157593123209,0.8268509378084896,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0862,1651,166,0.10843373493975904,0.05027256208358571,2.1569168239221947,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0863,1483,149,0.2684563758389262,0.12542144302090358,2.1404344374684277,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0867,740,74,0.0,0.051351351351351354,0.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0868,1065,107,0.028037383177570093,0.03568075117370892,0.7857845548450566,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0869,1107,111,0.17117117117117117,0.03974706413730804,4.306511056511057,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0870,2166,217,0.18433179723502305,0.07756232686980609,2.3765635286372615,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0871,1638,164,0.3353658536585366,0.2802197802197802,1.1967957914873266,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0872,1256,126,0.15079365079365079,0.06926751592356688,2.1769750045612115,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0876,1814,182,0.24175824175824176,0.4239250275633958,0.5702853713256835,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0877,2037,204,0.22549019607843138,0.30486008836524303,0.7396514161220044,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0878,2180,218,0.3623853211009174,0.44954128440366975,0.8061224489795917,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0882,650,65,0.0,0.02923076923076923,0.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0883,890,89,0.011235955056179775,0.010112359550561797,1.1111111111111112,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0884,1615,162,0.35185185185185186,0.2241486068111455,1.5697258031512176,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0888,631,64,0.0,0.001584786053882726,0.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0889,827,83,0.0,0.020556227327690448,0.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0890,838,84,0.15476190476190477,0.031026252983293555,4.988095238095238,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0892,1073,108,0.0,0.0195712954333644,0.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0893,1106,111,0.0,0.029837251356238697,0.0,False,tnbc_wang2023,True
